Name,Index,InnerIndex,Desc,Emotion,Text
name,,,,,SQ
d_place,,,,,"Li Liu
Belt"
d_tokki,0,,,,"Hedonistic, fun-loving, and hides her feelings."
d_tokki,1,,,,Knows Remnan from long ago.
d_tokki,2,,,,Possibly Remnan's daughter?
d_tokki,3,,,,"Raised in an incubation pod, emerged one year ago."
d_tokki,4,,,,Accidentally born during mother's mind transplant.
d_tokki,5,,,,None/Gnosia SQ=Mother after successful transplant.
d_tokki,6,,,,Three Sizes 7
t_keisho,,,,,
t_aisatu,0,,,,Heeeeey! It's {0}!
t_suspect,0,,,Hurt,"Sorry, but {0} just sorta like, creeps me out? Like, I get goosebumps?"
t_suspect,1,,,Surprised,"{0}, why're you so, like, abrasive?
Yeeaah, that's like, super sketch?"
t_suspect,2,,,Annoyed,"OK, you guys are like, way too trusting of {0}
{0} could totally be like, evil?"
t_suspect,3,,,Happy,"Um, excuse me? But {0} is so quiet and like, super sketch?"
t_suspect,4,,,Annoyed,"OK, so like, probability-wise?
Uh... {0} is like, super suspicious? Riiight?"
t_suspect,5,,,Annoyed,"Um, yeah, {0} is like, suuuper sketchy now?"
t_suspect,6,,,Smug,"{0} is like, hardcore sketchy, right?
Like, I literally can't even with {0}.
So, you know. Sorry?"
t_suspect,7,,,Annoyed,"Oh yeah, so yesterday, {1} was like...
""If I disappear, you should totally check out {0}""? So there's that."
t_suspect_r,0,,,Hurt,"Yeeaah, I just can't with {0}.
Like, I literally just can't, trust-wise."
t_suspect_r,1,,,Smug,"Oh snap, minus one point for {0}. Chill there, OK?"
t_suspect_r,2,,,Annoyed,"Like, I totally trusted {0}.
But it's like, everyone is all trusting {0}?
So it's like, actually sketchy? Right?"
t_suspect_r,3,,,Annoyed,"Nooope! {0}, that's a red flag!
You really need to like, talk more?
Like... speak up! 'Kay?"
t_suspect_r,4,,,Smug,"So like, probability-wise, {0} is totally sketch, right?
OK, yeah, {0}, totally suspicious!"
t_suspect_r,5,,,Surprised,"Wait what? {0}? It's like, suuuper suspicious, anyone?"
t_suspect_r,6,,,,...
t_suspect_r,7,,,,...
t_suspect_add,0,,,Happy,"OK, here's my take!
{0} is totally sketch!"
t_suspect_t0,0,,,Happy,"Oh, are we on {0} now?
Oh no yeah totally, I'm in!"
t_suspect_t0,1,,,Happy,"Yeeaah, it's like, try too hard much?"
t_suspect_t0,2,,,Surprised,"OK, so like, {0}, right?
Yeah. Totally sketch. Defo."
t_suspect_t0,3,,,Annoyed,"It's like, he-llooo?!
{0}?? Are you even like, there?!
OK you guys we gotta talk about this."
t_suspect_t0,4,,,Neutral,"Probability and stuff is like, whatever? But yeah, {0}, definitely sketch."
t_suspect_t0,5,,,Happy,Riiight?! {0} is sooo suspicious.
t_suspect_t0,6,,,Annoyed,"Oh yeah totally. {0} is just like, way off the sketch charts."
t_suspect_t1,0,,,Hurt,"OK, {1} is just like, way too aggressive...
I'm just gonna go along with them though, to be safe."
t_suspect_t1,1,,,Annoyed,"Uh-oh, looks like everyone's all like, ""{0}? Nope!"""
t_suspect_t1,2,,,Neutral,"OK, so like, {0} is sketching you guys out too, right?"
t_suspect_t1,3,,,Smug,"Whoops, {0}, did you like, fail stealth in high school?
Cuz I'd totally give you an F."
t_suspect_t1,4,,,Neutral,"{0}? Yeeaah, definitely suspicious, right?
I mean, even {1} says so."
t_suspect_t1,5,,,Smug,"For real? Is {0} even sketchy, though? Yeah, definitely."
t_suspected0,0,,,Thinking,"Oh, so like, it's all on me now...?"
t_suspected0,1,,,Hurt,"OK you guys I'm totally gonna like, cry now...?"
t_hanron0,0,,,Surprised,"Really? {0} is like, totally not sketchy, actually?"
t_hanron0,1,,,Happy,"Yeeaah, that's a bit much, {1}.
You're going like, way too hard at {0}, 'kay?"
t_hanron1,0,,,Hurt,"Yeah, I'm like, not even gonna doubt on {0}?
It's like, {0}? Really?!"
t_hanron_t0,0,,,Happy,"I know, right?! You shouldn't just like, doubt people like that!"
t_hanron_t1,0,,,Neutral,"And like, {1} is like, waaay more sketchy than {0}?"
t_trust,0,,,Smug,"I'm like, all about {0}! For real, I can't get enough.
So like, lay off {0} a little, 'kay?"
t_trust,1,,,Thinking,"Actually, {0} is like, totally not suspicious though?
Like... I think?"
t_trust,2,,,Neutral,"OK, I'm totally gonna trust {0} then, 'kay?"
t_trust_r,0,,,Happy,"Actually, I'm like, on {0}'s side? Sooo...
Yeah, Team {0}, all the way!"
t_trust_r,1,,,Surprised,"OK, but {0} is totally like, alright though? Probably?"
t_trust_r,2,,,Neutral,"Yeeaah, I don't know...
I think I'm gonna like, trust {0}?"
t_trust_t0,0,,,Surprised,"Oh, {0}? Yeah, totally fine, like, 100%."
t_trust_t1,0,,,Surprised,"Oh for real? I mean, if {1} says so, then like, yeah, OK!"
t_trusted0,0,,,Happy,"Aaaw...
You guuuys! Thaaanks!"
t_thanron0,0,,,Thinking,"Yeeaah, maybe like, don't...?
I mean, {0} is like, you know... Right...?"
t_thanron1,0,,,Neutral,"Heeeeey! I sooo don't believe you, {0}!"
t_thanron_t0,0,,,Neutral,"Oh no yeah, {0}? Super sketch."
t_thanron_t1,0,,,Thinking,"Wait what? Why did I even like, trust {0}?"
t_hosho,0,,,Neutral,"It's like, so obvious that {0} is definitely {1}?
Right?"
t_hosho,1,,,Neutral,"{0} is human. Like, definitely."
t_hosho_enemy,0,,,Neutral,"{0} is sooo lying.
There's like, no way you're {1}."
t_hosho_enemy,1,,,Thinking,"{0} is... {1}. Like, for serious, you guys."
t_hosho_enemy,2,,,,{0} is {1}. AC.
t_hosho_enemy,3,,,,{0} is {1}. Bug.
t_hosho_enemy,4,,,,"Something about {0} is just like, wrong?"
t_hosho_enemy,5,,,Neutral,"{0} is not Gnosia. Like, definitely.
But {0} is like, lying? Like, also definitely?"
t_hosho_miss,0,,,Thinking,"Um, really though? I mean, I don't think so...?
I mean,, I'm pretty sure I'm like, right...?"
t_hosho_miss,1,,,Surprised,"Huh? Um, yeah, we like, already know that?"
t_hosho_get,0,,,Happy,"Oh wow, officially recognized as {1}!
That's right, 100% certified grade-A {1}!"
t_hosho_get,1,,,Smug,"Oops, you got me!
I just wanna say like, sorry, to all my fans out there!"
t_tohyo_go,0,,,Surprised,"Huh? Nonody wants to like, say anything?
OK then, wanna vote?"
t_tohyo_mae,0,,,Neutral,"OK, let's see who's going to the fridge!"
t_tohyo_sai,0,,,Annoyed,"And then... it was down to {0}...
It's like, a total battle!"
t_shokei,0,,,Thinking,"I mean, fiiine...
Does cold sleep count as like, beauty sleep...?"
t_shokei,1,,,Smug,"Wait whaaat?!
OK, fine, into the fridge for meee!"
t_wakare,0,,,Neutral,{0}! Byyye!
t_karare,0,,,Surprised,"OMG! {0}?! Like, seriously?!
You wanna maybe... like, let me off? No...?"
t_imjinro,0,,,Gnosia,"That's right - I was like, totally {0}!
Reborn all new and improved!"
t_shori,0,,,Neutral,"OK, the {0} is like, all gone!
Now we can finally just chill!"
t_tohyo_kurikaeshi,0,,,Hurt,"Whaaat, again?!
Can we like, do something else finally?!"
t_tohyo_jeno,0,,,Smug,"Hey, how about we just send like, everyone to the fridge?!"
t_tohyo_alive,0,,,Happy,"Can we just like, not today?
Let's just forget about the fridge this time!"
t_tohyo_jeno_ok,0,,,Neutral,"Freeze everyone? Yup, OK with me!"
t_tohyo_jeno_ng,0,,,Thinking,"Yeah, this feels like, weird... Can we just not?"
t_tohyo_alive_ok,0,,,Neutral,"Yeah, OK!
Let's just worry about this tomorrow!"
t_tohyo_alive_ng,0,,,Hurt,"Yeeaah, that's gonna be a No Thank You from me!"
t_tohyo_jeno_kettei,0,,,Neutral,"Well, I guess that's settled!
{0}, get lotsa rest in the fridge, you guys!"
t_tohyo_alive_kettei,0,,,Happy,"So is that like, it? Yeah? OK, The End!"
t_tohyo_hitei,0,,,Hurt,Whaaaat...? No?! Fiiiine...
t_tohyo_dame,0,,,Annoyed,"OK you guys, that's like, all for today!
I'm like, totally beat!"
t_tohyo_dame,1,,,,...
t_co,0,,,,dammy
t_co,1,,,Happy,"I'm actually kinda surprised myself, but I'm like, the {0}.
Look out Gnosia, I'm gonna find ya!"
t_co,2,,,Happy,"Heeey, I'm the {0}! A cute lil' angel in white!
I'm gonna like, examine whoever goes into the fridge!"
t_co,3,,,Annoyed,"Actually, it turns out I'm like, a {0}. I'm like, a total badass!"
t_co,4,,,Neutral,"OK, so like, you can't get infected if you don't leave the ship, right?
Then I'm cool! I stayed back on guard duty!"
t_co,5,,,,dammy
t_co,6,,,,dammy
t_co,7,,,,dammy
t_co,8,,,,dammy
t_co_find,0,,,,dammy
t_co_find,1,,,Neutral,"OK you guys, I'm gonna put in my bid for {0}!
I mean, I did figure out that {1} was like, Gnosia, right?"
t_co_find,2,,,Happy,"Heeey! It's SQ the {0}, you guys!
And by the way, {1} was totally Gnosia!"
t_co_find,3,,,,dammy
t_co_find,4,,,,dammy
t_co_find,5,,,,dammy
t_co_find,6,,,,dammy
t_co_find,7,,,,dammy
t_co_find,8,,,,dammy
t_co_taiko,0,,,,dammy
t_co_taiko,1,,,Surprised,"OK, so like, {1} is the {0}?!
Yeeaah, um, NO?! I'M the {0}!"
t_co_taiko,2,,,Happy,"Oooh snap! Looks like I've got a little rival here! I'M the {0}!
Hehehe, what, don't believe me?!"
t_co_taiko,3,,,,dammy
t_co_taiko,4,,,Neutral,"Yup. I was here with {1} the whole time, guarding the ship."
t_co_taiko,5,,,,dammy
t_co_taiko,6,,,,dammy
t_co_taiko,7,,,,dammy
t_co_taiko,8,,,,dammy
t_co_req,0,,,Surprised,"Oh yeah, so like, who's the {0}?"
t_co_after,0,,,Surprised,"Huh...? Just {1}?
That's like, so ""normal"" it's actually kinda like, scary..."
t_co_after,1,,,Annoyed,"OK, so like, this {0} thing...
We got some friction with {1} here!
Who's gonna claim the title?!"
t_co_after,2,,,Happy,"Oh snap! The fight for {0} is ON, you guys!
OK, {1}, fight it out!"
t_uranai_o,0,,,Annoyed,"Well, I guess I should like, report?"
t_uranai_s,0,,,,"Here comes your daily SQ report!
"
t_uranai_b,0,,,,"I checked out like, a different target?
"
t_uranai_t,0,,,Annoyed,"I checked out {1}!
{1} is totally {0}!"
t_uranai_f,0,,,Annoyed,"I checked out {1}!
Big ol' ""nope"" for {0}! {1} is like, totally clear!"
t_uranai_n,0,,,Hurt,OK so like... who do I check out again?
t_reibai_s,0,,,,"Heeey, I checked out the fridge, you guys!
"
t_reibai_s,1,,,,...
t_reibai_t,0,,,Happy,{1} {3} totally {0}! Bingo!
t_reibai_f,0,,,Smug,"And like, {1} {5} {0} ...
But that's like, all I can say!"
t_reibai_ft,0,,,Neutral,"I examined {1}, and like, the {0} was...
{2}! Totally nailed it, you guys!"
t_reibai_ff,0,,,Hurt,"I examined {1}, and like, the {0} was...
Nobody! Nope, we totally boned it this time."
t_houkoku_s,0,,,Neutral,"OK so I got like, literally the same exact results?"
t_houkoku_w,0,,,Annoyed,"Um, no, why are you like, lying?"
t_okuyami,0,,,Hurt,"OMG, {0}? That's like, so sad, you guys..."
t_okuyami_n,0,,,Neutral,"Heeey, you guys are like, all here!
OMG I'm so happy!"
t_okuyami_f,0,,,Surprised,"Wait so like, {0} both...?
Isn't that like, literally so not fair...?!"
t_houkoku_req,0,,,Neutral,"Okaaay, so whose report is next?"
t_houkoku_not,0,,,Annoyed,"Um, excuse me?! Someone is like, not reporting?!"
t_skill_sayNingen,0,,,,...
t_skill_sayNingen,1,,,Neutral,"Heeey, I'm like, literally human!"
t_skill_sayNingen,2,,,Hurt,"Yeeaah, um, nooo?
Can we like, not do this?"
t_skill_sayNingen,3,,,,...
t_skill_sayNingen,4,,,,...
t_skill_sayNingen,5,,,,...
t_skill_sayNingen,6,,,,...
t_skill_zatsudan,0,,,Neutral,"OK, this is like, totally a secret? But like...
While you guys've been talking, I've been eating candy over here..."
t_skill_zatsudan,1,,,Smug,"Hey you guys, let's like...
Talk about, like, love and stuff?
Everyone's got their own love story, right?"
t_skill_zatsudan,2,,,Hurt,"Hey, is it getting like, super hot in here?
Maybe we should like, tell ghost stories and chill out!"
t_skill_zatsudan,3,,,Thinking,"OMG food? I like, literally love food...
I wish the Gnosia could like, just get rid of my fat... right?"
t_skill_zatsudan,4,,,Neutral,"OMG you guys! Are we talking about like, love?!
Um, yes please!"
t_skill_zatsudan,5,,,Annoyed,"You know that black bottle in the cafeteria spice rack?
Yeeaah, turns out it's actually like, hair tonic...?"
t_skill_zatsudan,6,,,Hurt,"OMG you guuuys?!
This is like, totally not the time for this?!"
t_skill_roller,0,,,,...
t_skill_roller,1,,,Neutral,"Um, OK?
There's like, too many {0}s, so let's freeze 'em all!"
t_skill_roller,2,,,Thinking,"Yeeaah, but like...
If the real {0} goes away, that's like, literally not good?"
t_skill_roller,3,,,Smug,"OK yeah no, you guys.
I don't want to like, kill everyone?!"
t_skill_roller,4,,,,...
t_skill_roller,5,,,,...
t_skill_roller,6,,,,...
t_skill_doTohyo,0,,,,...
t_skill_doTohyo,1,,,,...
t_skill_doTohyo,2,,,,...
t_skill_doTohyo,3,,,Surprised,"Um, what? Nobody like, reported that?
Oopsie, make a little booboo there, {1}?"
t_skill_doTohyo,4,,,Annoyed,"So like, OK...
I've like, totally got {0} locked into my sights, ready to attack!"
t_skill_doTohyo,5,,,Hurt,"OMG {1} is literally sooo scary! I'm like, shaking you guys..."
t_skill_doTohyo,6,,,Happy,"So like, you want us all to vote for {0}?
Um, maybe no?! I can like, decide for myself, thank you?"
t_skill_doTohyo,7,,,Neutral,"I knooow, riiight? I'm like, literally against this!"
t_skill_dontTohyo,0,,,,...
t_skill_dontTohyo,1,,,Neutral,"OK, I'm totally down.
Hehe, sooo, who's gonna get my vote?"
t_skill_dontTohyo,2,,,Smug,"So like... who were we like, not supposed to vote for again?
I literally forgot, you guys..."
t_skill_dontTohyo,3,,,Annoyed,"Hahaha, {2} is like, right, you guys!
I am SO against this! Sorry {1}, but like, NO?"
t_skill_kyoryoku,0,,,Neutral,"So this is actually like, kinda fun?
I get like, all this {0} time and stuff!
OMG {0}, let's like, totally team up and like, survive? 'Kay...?"
t_skill_kyoryoku,1,,,Happy,"So you want me to like, help you?
Yeah OK!"
t_skill_kyoryoku,2,,,Hurt,"Um, sorry?
But like, I'm already kinda like, taken...?"
t_skill_t_doui,0,,,,...
t_skill_t_hanronKinshi,0,,,,...
t_skill_t_kyakushoku,0,,,Smug,"OMG, {1} is like, sooo sketch, you guys!
Like, last night... No wait, that's literally a secret!
I like, can't EVEN, you guys!"
t_skill_t_kyakushoku,1,,,Neutral,"You guys! {1}'s back is like, sooo warm?
Leaning up against it is like, literally SO comforting..."
t_skill_t_kyakushoku,2,,,Happy,"I KNOW, RIIIGHT?!
OMG, {2}, you like, literally nailed it!"
t_skill_t_kyakushoku,3,,,Smug,"I KNOOOW!
This is like, literally not the time to be voting against {1}?!"
t_skill_h_uyamuya,0,,,Smug,"OMG you're like, literally obsessed with me?!
It's like, too much for me to handle!"
t_skill_h_hangeki,0,,,,...
t_skill_h_dojo,0,,,Hurt,"OK so you guys like, totally hate me, don't you...?
Just so you know, I like, literally love you guys... Sooo..."
t_skill_h_help,0,,,Neutral,"OMG {0}! Can you like, help meee?!
Make them stooop!"
t_skill_h_help,1,,,Neutral,"So you like, want MY help...?
{0}? But you're like, literally sooo sketch...? So like, sorry...?"
t_skill_h_careful,0,,,,...
t_skill_dogeza,0,,,Surprised,"OMG are you like, for real right now?!
That's like, so sad..."
t_skill_dogeza,1,,,,...
t_personal,0,0,,Happy,"Heeey, {0}! Wanna like, play with me?
I totally got caught being like, fake, so I'm literally sooo bored now..."
t_personal,0,1,,Neutral,"OMG {0}?! You're like, literally lying!
Aren't you like, sooo embarrassed right now?!"
t_personal,0,2,,Hurt,"Sorry, but like, ""{0} and SQ"" is like, cats and dogs?
OMG what if we like, totally had a forbidden affair or something?!"
t_personal,0,3,,Neutral,"OK so we're both like, literally human, so let's like, stay close, 'kay?
Hehe, like, socially AND physically...?"
t_personal,0,4,,Happy,"Ehehe...
{0}, I was literally JUST thinking you were gonna come...!"
t_personal,0,5,,Smug,"OMG, {0}! So you like, totally trust me?!
Awww, thank yooou!"
t_personal,0,6,,Neutral,"{0}, are you like, for real? Or like, literally fake?
I mean, either way is cool - I kinda like you, {0}!"
t_personal,0,7,,Neutral,"Um {0}? Where are you going?
Do you wanna like, talk a little bit?"
t_personal,0,8,,Annoyed,"OMG you're like, literally so gross!
I just like, CAN'T with you right now!"
t_personal,0,9,,Happy,"Hey, so like, who are you gonna go see tonight?
It's full-on Gnosia tiiime!"
t_personal,0,10,,Happy,"So {0}, can I call you like, ""Master""?
Like, ""your wish is my command, Master!"" Hehe!"
t_personal,0,11,,Neutral,"OK so like, I'm literally weezin' the ju-uuuice right now?!"
t_personal,0,12,,Smug,"Ahaha, oopsie!
{0}, you're like, literally about to go down right now?!"
t_personal,0,13,,Happy,"Hey, {0}, are you like, in the mood for looove right now?
Ehehe, I think I might be!"
t_personal,0,14,,Annoyed,"OMG you're like, literally cursed...! Just kidding...
But for serious, {0}? I like, literally can't even with you right now..."
t_personal,0,15,,Smug,"OK, like, NO...? {0}... Seriously, c'mon...
Just, like... NO..."
t_personal,0,16,,Annoyed,"OK you guys, here comes like, SQ to the rescue!
Be stealthy, stay healthy, 'kaaay?!"
t_personal,1,0,,Neutral,"{0}! {0}!
Can I like, talk to you about... something?"
t_personal,1,1,,Annoyed,"OK. So. Actually, like...
{1} is totally lying, riiight?"
t_personal,1,2,,Hurt,"But like, look...
If we like, attack {1}, I totally feel like I'm literally gonna like, disappear...?"
t_personal,1,3,,Smug,"Hey, {0}.
Let's like, join forces so we can totally put {1} into cold sleep, 'kaaay?"
t_personal,2,0,,Annoyed,"OMG the target is like, down!
We literally did it!"
t_personal,2,1,,Happy,"OMG thank you sooo much!
Now we're like, one step closer to literally winning!"
t_personal,3,0,,Neutral,
t_personal,4,0,,Neutral,
t_personal,5,0,,Neutral,
t_personal,6,0,,Annoyed,"Hehe, is something like, bothering you? 
OK look, lemme like, tell your fortune..."
t_personal,6,1,,Surprised,"Hmm... OMG! OK, so like...
Tonight? You're totally destined to kill {1}!"
t_personal,6,2,,Happy,"I mean, that's just like, what's supposed to happen?
So whether or not you like, literally kill {1}? It's up to you, {0}."
t_personal,7,0,,Neutral,"(Hey, {0}!
 You chose {1} like, because of what I said yesterday, right?)"
t_personal,7,1,,Happy,"(Hehe, thaaanks!
Let's like, keep sticking together, 'kay?)"
t_personal,8,0,,Surprised,"OMG did we like, win?!"
t_personal,8,1,,Happy,"Heeey! Team {0} and SQ FTW!
But like, for serious though, like, literally!"
t_personal,8,2,,Thinking,"So do I like, seem like a liar or something?
I was literally being honest this time!"
t_personal,8,3,,Neutral,"OK, so like, how do I say this...?
{0}, I kinda like, like you?"
t_personal,9,0,,Neutral,"OMG the Gnosia is like, literally gone!
So we're like, no longer in danger!"
t_personal,9,1,,Annoyed,"But like, this isn't even over yet...?
I bet they're totally gonna come back, like, again and again...?"
t_personal,10,0,,Neutral,"So anyways, the Gnosia is totally gone now.
OMG finally! We can get some reeeest!"
t_personal,10,1,,Smug,"{0}, I totally treated you like you were sooo sketchy...
Let's like, star all over again, 'kay? Ehehe..."
t_personal,11,0,,Happy,"OK, so like, what do we do now?
Can I maybe like, hang out with you for a bit, {0}?"
t_personal,12,0,,Happy,"But like for serious, I'm SOOO glad we survived!
OMG it's like literally sooo good to be alive!"
t_personal,13,0,,Hurt,"I wonder if the survivors like, totally hate me now?
I kinda hope so... It literally feels sooo good!"
t_personal,14,0,,Surprised,"Heeey! That was literally like, a perfect game?
I totally didn't think it would go so well!"
t_personal,15,0,,Gnosia,"OK so like, before all the humans are gone...
I think I'm gonna have a little fun... Eheheâ™ª"
t_personal,16,0,,Happy,"Hehe, see you again soon!
I'll be totally like, counting on you, {0}!"
t_personal,17,0,,Neutral,"OK so I'm just gonna like, say it...
OK, so like, ACTUALLY..."
t_personal,17,1,,Smug,"I'm totally not Gnosia...
OMG can you imagine if I like, actually said that?!"
t_personal,17,2,,Gnosia,"Ahaha just kidding! C'mon, I wouldn't do that to you!
I'm LITERALLY Gnosia!"
t_personal,18,0,,Hurt,"OMG OMG OMG OMG OMG...
It's literally SOOO SAD..."
t_personal,18,1,,Thinking,"Everyone like, tried SOOO HARD.
But it's all gonna like, disappear?
All because I was like, a Bug..."
t_personal,18,2,,Neutral,"But like, yeah, so the universe is literally gonna disappear.
But like, whatevs!"
t_personal,19,0,,Annoyed,"Heeey, so {0}, you were like, an AC Follower this whole time?!
OMG I can't EVEN RIGHT NOW!"
t_personal,19,1,,Neutral,"I mean, I'm like, literally Gnosia and stuff, so...
You like, knew that, right...?"
t_personal,19,2,,Gnosia,"OK, time to play!
Ahaha, this is literally gonna be SOOO much fun!"
t_temp,0,,,,"Top-class Charm and Performance abilities.
Cautious and selfish, she rarely speaks up,
making her lies difficult to spot."
t_temp,1,,,,...
